Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,19,732273403.08,67108864,10.91,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,20,723603699.67,67108864,10.78,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,21,729681317.11,67108864,10.87,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,22,730207902.94,67108864,10.88,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,23,729745863.99,67108864,10.87,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,1,646646023.82,67108864,9.64,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,2,693989518.61,67108864,10.34,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,3,643758189.16,67108864,9.59,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,4,627266279.22,67108864,9.35,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,5,635888575.31,67108864,9.48,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,6,639276374.78,67108864,9.53,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,7,639916008.83,67108864,9.54,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,8,647446478.06,67108864,9.65,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,9,633000011.3,67108864,9.43,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,10,644700500.66,67108864,9.61,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,11,645298926.81,67108864,9.62,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,12,606711562.61,67108864,9.04,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,13,611393217.03,67108864,9.11,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,14,597061986.52,67108864,8.9,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,15,611001924.37,67108864,9.1,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,16,606124076.61,67108864,9.03,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,17,609960057.52,67108864,9.09,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,18,636396198.23,67108864,9.48,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,19,611720327.49,67108864,9.12,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,20,603050624.08,67108864,8.99,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,21,609128241.52,67108864,9.08,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,22,609654827.36,67108864,9.08,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Result,23,609192788.4,67108864,9.08,511,0,0,24
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Jitting,1,487565.97,1,487565.97,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Jitting,1,211144.88,1,211144.88,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Jitting,2,217708.97,16,13606.81,0,0,0,0
